name,category,address,zip,city,phone,email,website,contact_page
The Hair Syndicate,shop:hairdresser,"314 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-278-2602,,https://www.stltoday.com/places/beauty_spas/salons/beauty_salons/the-hair-syndicate/business_4000050791.html,https://www.stltoday.com/forms/contact/letter_to_the_editor/
The Little Gym of St. Charles,leisure:fitness_centre,"7347 Mexico Road, Saint Peters, MO, 63376",63376,St. Peters,+1 636-970-1220,tlgstcharlesmo@thelittlegym.com,https://www.thelittlegym.com/StCharlesMO,
The Pasta House Company,amenity:restaurant,"4095 Veterans Memorial Parkway, Saint Peters, MO, 63376",63376,St. Peters,,,,
The Tile Shop,shop:tiles,"5883 Suemandy Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-397-4545,033manager@tileshop.com,https://www.tileshop.com/store-locator/st.+peters.do,
The Vape Mall,shop:e-cigarette,"356 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-387-0665,cs@thevapemall.com,https://thevapemall.com/,
Things Remembered,shop:gift,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-970-2150,customerservice@thingsremembered.com,https://www.thingsremembered.com/,https://www.thingsremembered.com/ContactUs.aspx
Thoele Convenience Store,shop:convenience,"403 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,,,,
Time Machine Antique Mall,shop:antiques,"190 Mid Rivers Center, Saint Peters, MO, 63376",63376,St. Peters,+1 636-970-0190,,http://timemachineam.com/,
Together Credit Union,amenity:bank,"1770 Woodstone Drive, Saint Peters, MO, 63376",63376,St. Peters,,,,
Torrid,shop:clothes,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-278-2367,,https://www.torrid.com/store-details?StoreID=5626,
Toy Heaven,shop:toys,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-970-1978,,https://www.facebook.com/toyheaven566/,https://www.facebook.com/toyheaven566/
Traffic Law Center,office:lawyer,"301 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-397-0430,,https://www.trafficlawcenters.com/traffic-law-st-peters.html,
TravelPlex,shop:travel_agency,"278 Mid Rivers Center, Saint Peters, MO, 63376",63376,St. Peters,+1 636-397-2100,,https://travelplex.com/,https://travelplex.com/about-us/contact
Treats Unleashed,shop:pet,"306 Mid Rivers Center, Saint Peters, MO, 63376",63376,St. Peters,+1 636-970-7730,info@treatsunleashed.com,https://www.treats-unleashed.com/,https://www.treats-unleashed.com/info/contact-us
Trek Bicycle St. Peters,shop:bicycle,"384 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-534-1539,,https://www.trekbikes.com/us/en_US/retail/st_peters/,https://www.trekbikes.com/us/en_US/contactUs/
Trotter Photo,shop:photo,"7478 Mexico Road, Saint Peters, MO, 63376",63376,St. Peters,+1 636-978-7689,info@trotterphoto.com,https://www.trotterphoto.com/,https://www.trotterphoto.com/contact
U-Haul,shop:rental,"7440 Mexico Road, Saint Peters, MO, 63376",63376,St. Peters,+1 636-279-1136,info@amercorealestate.com,https://www.uhaul.com/Locations/Truck-Rentals-near-Saint-Peters-MO-63376/875086/,https://www.uhaul.com/Contact/
U-Haul Authorized Dealer,amenity:car_rental,"3030 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-970-2999,,https://www.oilchangeplusrepair.com/,
U.S. Bank,amenity:bank,"577 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-970-2170,,https://locations.usbank.com/index/missouri/st-peters/mid-rivers-schnucks-branch.html,
U.S. Bank,amenity:bank,"4155 Mexico Road, Saint Peters, 63376",63376,St. Peters,,,,
Ultimate Defense Firing Range & Training Center,leisure:sports_centre,"590 Turner Boulevard, Saint Peters, MO, 63376",63376,St. Peters,,,,
V-Stock,shop:video_games,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-278-3888,midrivers@vintagestock.com,https://vintagestock.com/,
Value City Furniture,shop:furniture,"202 Mid Rivers Center, Saint Peters, MO, 63376",63376,St. Peters,+1 636-397-9002,,https://www.valuecityfurniture.com/store-locator/mo/st-peters/202-mid-rivers-mall-drive,https://www.valuecityfurniture.com/store-locator/mo/st-peters/202-mid-rivers-mall-drive
Valvoline,shop:car_repair,"304 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-397-4856,ccsocial@valvoline.com,https://store.vioc.com/mo/stpeters/oil-change-050004.html,https://www.vioc.com/contact-us/
Vantage Credit Union,amenity:bank,"1040 Cave Springs Boulevard, Saint Peters, 63376",63376,St. Peters,,,,
Verizon,shop:mobile_phone,"330 Mid Rivers Center, Saint Peters, MO, 63376",63376,St. Peters,+1 636-279-1592,,https://www.verizonwireless.com/stores/missouri/saint-peters/st-peters-341620/,https://www.verizonwireless.com/stores/missouri/saint-peters/st-peters-341620/
Verizon,shop:mobile_phone,"3971 Veterans Memorial Parkway, Saint Peters, 63376",63376,St. Peters,,,,
Vetta 70,leisure:sports_centre,"3051 Industrial Park Place West, Saint Peters, MO, 63376",63376,St. Peters,+1-636-240-7177,vetta70@vettasports.com,https://vettasports.com/location/70,https://vettasports.com/location/70#contact
Victoria's Secret,shop:clothes,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-278-1521,,https://www.victoriassecret.com/store-locator#/store/769,
VIP Cleaners,shop:dry_cleaning,"561 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-279-6190,,,
Visionworks,shop:optician,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-279-1638,,https://www.visionworks.com/loc/00393,https://www.visionworks.com/loc/00393
Walgreens,amenity:pharmacy,"530 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,,,https://www.walgreens.com/locator/walgreens-530+mid+rivers+mall+dr-saint+peters-mo-63376/id=2733,https://www.walgreens.com/youraccount/clhistory/contactlenshist.jsp
Walgreens,amenity:pharmacy,"499 Salt Lick Road, Saint Peters, 63376",63376,St. Peters,,,,
Walgreens,amenity:pharmacy,"1305 Jungermann Road, Saint Peters, MO, 63376",63376,St. Peters,,,,
Walmart Neighborhood Market,shop:supermarket,"3031 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-697-1054,,https://www.walmart.com/store/5427/st.-peters-mo/whats-new,https://www.walmart.com/store/5427/st.-peters-mo/whats-new
Walmart Neighborhood Market,shop:supermarket,"45 Sutters Mill Road, Saint Peters, MO, 63376",63376,St. Peters,+1 636-851-6809,,https://www.walmart.com/store/5421-saint-peters-mo,https://www.walmart.com/store/5421-saint-peters-mo
Wash N' Run,amenity:car_wash,"203 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-397-1755,,https://ontherunstl.com/store/st.-peters-3,
Waxed Carwash,amenity:car_wash,"1285 Jungermann Road, Saint Peters, 63376",63376,St. Peters,+1 314-713-4703,,,
Weber Law Firm,office:lawyer,"340 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-487-4139; +1 636-219-7272; +1 888-312-6234,matt@mattweberlaw.com,https://www.mattweberlaw.net/,
Weekends Only,shop:furniture,"411 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 314-447-1570,,https://www.weekendsonly.com/midrivers,
Wendy's,amenity:fast_food,"275 Mid Rivers Mall Drive, Saint Peters, MO, 63376",63376,St. Peters,+1 636-279-3071,,https://locations.wendys.com/united-states/mo/saint-peters/275-mid-rivers-mall-dr,https://www.wendys.com/contact-us
White Castle,amenity:fast_food,"4730 Mid Rivers Mall Drive, Cottleville, 63376",63376,St. Peters,,,,
White Castle,amenity:fast_food,"4201 Veterans Memorial Parkway, Saint Peters, 63376",63376,St. Peters,,,,
Wigs & Hair,shop:beauty,"212 Mid Rivers Center, Saint Peters, MO, 63376",63376,St. Peters,+1 636-387-7155,,,
Windsor,shop:clothes,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 314-274-6662,store89@windsorstore.com,https://www.windsorstore.com/store/Saint-Peters-MO,https://customerserviceportal.windsorstore.com/hc/en-us/p/contact-information
Wishbone Properties,office:estate_agent,"35 Jamaica Drive, Saint Peters, MO, 63376",63376,St. Peters,+1-314-312-7264,tammy@wishbonebuyshomes.com,https://wishbonebuyshomes.com/,
Yankee Candle,shop:candles,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-279-7190,,https://stores.yankeecandle.com/missouri/saint-peters-mo,
Yuppy Puppy,shop:pet,"299 Salt Lick Road, Saint Peters, 63376",63376,St. Peters,,,,
Zak's Barber Shop,shop:hairdresser,"431 South Church Street, Saint Peters, MO, 63376",63376,St. Peters,+1 636-448-2447,,https://www.zaksbarbershop.com/,
Ziggi's Coffee,amenity:cafe,"661 Salt Lick Road, Saint Peters, 63376",63376,St. Peters,,,https://www.ziggiscoffee.com,https://ziggiscoffee.com/contact/
Zumiez,shop:clothes,"1600 Mid Rivers Mall, Saint Peters, MO, 63376",63376,St. Peters,+1 636-279-1026,,https://www.zumiez.com/storelocator/store/index/id/1223/us/MO/StPeters/MidRiversMall,
Arby's,amenity:fast_food,"3 The Plaza, Troy, MO, 63379",63379,Troy,+1 636-528-0281,,https://www.arbys.com/locations/us/mo/troy/3-the-plaza/store-8556/,https://www.arbys.com/locations/us/mo/troy/3-the-plaza/store-8556/
Bandanas Bar-B-Q,amenity:restaurant,"70 Front Street, 63379",63379,Troy,+1-636-537-8444,info@bandanasbbq.com.com,https://www.bandanasbbq.com/location/troy-mo/,https://www.bandanasbbq.com/about-us/dine-to-donate/
Boland Plumbing Company,craft:plumber,"833 Highway KK, Troy, MO, 63379",63379,Troy,,,,
BP,amenity:fuel,"1424 South Main Street, Troy, Missouri, 63379",63379,Troy,,,,
Burger King,amenity:fast_food,"2 Front Street, Troy, MO, 63379",63379,Troy,+1 636-462-5181,,https://www.bk.com/store-locator/store/restaurant_3083,https://www.bk.com/store-locator/store/restaurant_3083
CDY Fitness LLC,leisure:fitness_centre,"116 Sarah Ann Boulevard, Troy, MO, 63379",63379,Troy,,,,
Hardee's,amenity:fast_food,"231 East Highway 47, Troy, MO, 63379",63379,Troy,+1 636-528-7222,,https://locations.hardees.com/mo/troy/231-e-highway-47,https://www.hardees.com/contact-us
Kroger,shop:supermarket,"1 Troy Square, Troy, MO, 63379",63379,Troy,+1 636-528-8667,,https://www.kroger.com/stores/grocery/mo/troy/troy-square/021/00724,https://www.kroger.com/stores/grocery/mo/troy/troy-square/021/00724
Lion's Choice,amenity:fast_food,"4 Merlin Drive, Troy, MO, 63379",63379,Troy,+1-636-528-7819,,https://lionschoice.com/,https://lionschoice.com/contact/
Matt's Automotive,shop:car_repair,"139 South Lincoln Drive, Troy, MO, 63379",63379,Troy,+1636-775-9199,,https://www.mattsautomotivemo.com/,
Mennemeyer Orthodontics,amenity:dentist,"91 Troy Square, Troy, MO, 63379",63379,Troy,,,,
Mike's Tech Spot,shop:computer,"460 Main Street, Troy, MO, 63379",63379,Troy,+1 636-775-1677,,https://www.techspottroy.com,
Naturally Designed,shop:art,"461 Main Street, Troy, MO, 63379",63379,Troy,+1-636-775-9006,,https://naturallyfired.com/,https://naturallyfired.com/
Orscheln Farm & Home,shop:country_store,"1 Lincoln Center, Troy, MO, 63379",63379,Troy,+1 636 528 8756,,,
Phillips 66,amenity:fuel,"2 Merlin Drive, Troy, MO, 63379",63379,Troy,,,https://www.phillips66gas.com/station/P66-Q-STOP-0000908236/,
Pizza Hut,amenity:restaurant,"15 Lincoln Center, Troy, MO, 63379",63379,Troy,+1 636-528-4500,,https://locations.pizzahut.com/mo/troy/15-lincoln-ctr,https://www.pizzahut.com/contact-us
Q Stop,shop:convenience,"2 Merlin Drive, Troy, MO, 63379",63379,Troy,+16365280448,,,
Sonic,amenity:fast_food,"104 North Lincoln Drive, Troy, Missouri, 63379",63379,Troy,,,,
Sunrise Villa Apartments,office:property_management,"15 Sunrise Villa Court, Troy, Missouri, 63379",63379,Troy,+1 636-775-1296,,,
Taco Bell,amenity:fast_food,"235 East Highway 47, Troy, MO, 63379",63379,Troy,+1 636-462-4873,,https://locations.tacobell.com/mo/troy/235-e--hwy-47.html,https://locations.tacobell.com/mo/troy/235-e--hwy-47/breakfast.html
Town & Country Insurance,office:insurance,"502 E Cherry St, Troy, MO, 63379",63379,Troy,+1 636-528-5288,,https://tci4u.com/,https://tci4u.com/contact.html
Troy tobacco and vape,shop:e-cigarette,"11 Troy Square, Troy, MO, 63379",63379,Troy,+1 636-775-1232,troyvapes@gmail.com,https://troytobaccoandvapemo.com/,
Walmart Supercenter,shop:supermarket,"101 Highway 47 East, Troy, MO, 63379",63379,Troy,+1 636-528-8901,,https://www.walmart.com/store/60-troy-mo,https://www.walmart.com/store/60-troy-mo
54th Street Grill and Bar,amenity:restaurant,"1897 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-327-5454,,https://www.54thstreetgrill.com/wentzville-mo.html,https://www.54thstreetgrill.com/cmss_files/attachmentlibrary/contactless-menu-A.pdf
7 Brew Coffee,amenity:cafe,"1540 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-618-992-2893,,https://7brew.com/location/missouri-wentzville-000285,https://7brew.com/about
ALDI,shop:supermarket,"150 Crossroads South Drive, Wentzville, MO, 63385",63385,Wentzville,+1-855-955-2534,,https://stores.aldi.us/mo/wentzville/150-crossroads-south-drive,https://www.aldi.us/store/aldi/pages/about-aldi
Alltru Credit Union,amenity:bank,"1232 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+16369168300,,,
Andy's Frozen Custard,amenity:ice_cream,"1227 West Pearce Boulevard, 63385",63385,Wentzville,+1 636 209 4144,,https://locations.eatandys.com/ll/US/MO/Wentzville/1227-W-Pearce-Blvd,https://locations.eatandys.com/ll/US/MO/Wentzville/1227-W-Pearce-Blvd
Apache Village,shop:caravan,"971 Wilmer Road, Wentzville, MO, 63385",63385,Wentzville,+1-636-856-0867,,,
Apple Cleaners,shop:dry_cleaning,"1824 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-327-8100,,https://applecleaners.com/wentzville-mo/,
Applebee's,amenity:restaurant,"1987 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-332-9249,,https://restaurants.applebees.com/en-us/mo/wentzville/1987-wentzville-pkwy.-81022,https://www.applebees.com/en/contact-us
Arby's,amenity:fast_food,"1988 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1 636-327-3710,,https://www.arbys.com/locations/us/mo/wentzville/1988-wentzville-pkwy/store-7556/,https://www.arbys.com/locations/us/mo/wentzville/1988-wentzville-pkwy/store-7556/
Aspen Dental,amenity:dentist,"1600 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-445-3063,,,
Auto Spa Speedy Wash,amenity:car_wash,"25 Jiffy Street, Wentzville, MO, 63385",63385,Wentzville,+1-866-678-9274,info@autospaspeedywash.com,https://autospaspeedywash.com,
AutoZone,shop:car_parts,"1206 West Pearce Boulevard, Wentzville, MO, 63385",63385,Wentzville,+1-636-327-0674,,https://www.autozone.com/locations/mo/wentzville/1206-w-pearce-blvd.html,
B&B Wentzville Tower 12,amenity:cinema,"100 Wentzville Bluffs Drive, Wentzville, 63385",63385,Wentzville,+1-636-590-7472,,https://www.bbtheatres.com/our-theatres/x0wuf-b-and-b-wentzville-tower-12/,https://www.bbtheatres.com/contact-us/
Bandana's,amenity:restaurant,"1 Ruggeri Drive, Wentzville, 63385",63385,Wentzville,+1-636-887-4050,info@bandanasbbq.com.com,https://www.bandanasbbq.com/location/wentzville-mo/,https://www.bandanasbbq.com/about-us/dine-to-donate/
Bank of America,amenity:bank,"1200 West Pearce Boulevard, Wentzville, MO, 63385",63385,Wentzville,,brandon.portell@ml.com,https://locators.bankofamerica.com/mo/wentzville/financial-centers-wentzville-15826.html,https://www.bankofamerica.com/customer-service/contact-us/
Bankhead Orthodonic Specialists,amenity:dentist,"1051 West Pearce Boulevard, Wentzville, 63385",63385,Wentzville,+1-636-332-2350,,https://bankheadortho.com/,https://bankheadortho.com/contact-us/
Beauty Brands,shop:beauty,"1894 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-887-4037,,https://www.beautybrands.com/home.do,
Bob Evans,amenity:restaurant,"3001 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-327-0465,,https://order.bobevans.com/menu/wentzville,https://order.bobevans.com/menu/wentzville
BP,amenity:fuel,"15260 Veterans Memorial Parkway, Wentzville, MO, 63385",63385,Wentzville,,,,
Brett Hull's Junction House,amenity:restaurant,"1311 Lodora Drive, Wentzville, MO, 63385",63385,Wentzville,+1-314-375-4855,contact@junction-house.com,https://junction-house.com,
Budget Towing Service,shop:yes,"425 Luetkenhaus Boulevard, Wentzville, MO, 63385",63385,Wentzville,+1-636-332-1300,,https://budgettowservice.com/,
Buffalo Wild Wings,amenity:restaurant,"1285 West Pearce Boulevard, Wentzville, MO, 63385",63385,Wentzville,+1-636-887-4895,,,
Burger King,amenity:fast_food,"1020 Quartz Canyon Drive, Wentzville, MO, 63385",63385,Wentzville,+1 636-327-3272,,https://www.bk.com/store-locator/store/restaurant_74992,https://www.bk.com/store-locator/store/restaurant_74992
Burlington,shop:department_store,"1927 Wentzville Parkway, 63385",63385,Wentzville,+1 636 655 4318,,https://stores.burlington.com/mo/wentzville/1704/,
Caliber Collision,shop:car_repair,"1011 Wilmer Road, Wentzville, MO, 63385",63385,Wentzville,+1-636-327-7447,,https://www.caliber.com/find-a-location/wentzville,
Cell Phone Repair,shop:mobile_phone,"1828 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-887-2516,,https://www.cellphonerepair.com/wentzville-mo/,
Charlies Farm & Home True Value,shop:country_store,"1583 West Pearce Boulevard, Wentzville, 63385",63385,Wentzville,,,,
Chick-fil-A,amenity:fast_food,"1918 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1 636-639-2357,,https://www.chick-fil-a.com/Locations/MO/Wentzville,
Chillax,amenity:bar,"714 West Pearce Boulevard, Wentzville, 63385",63385,Wentzville,,,,
Chimi's Fresh-Mex,amenity:restaurant,"8 Wentzville Center Drive, 63385",63385,Wentzville,+1 636 887 4422,,http://www.chimisstl.com/,http://www.chimisstl.com/
Chipotle,amenity:fast_food,"1944 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-466-8803,mo.5198.wentzville@chipotle.com,https://locations.chipotle.com/mo/wentzville/1944-wentzville-pkwy,https://chipotle.com/rewards
Clarkson Eyecare,shop:optician,"1894 Wentzville Parkway, Wentzville, 63385",63385,Wentzville,+1-636-887-4000,eyecarepartners@steadyrain.com,https://www.clarksoneyecare.com/locations/mo/wentzville/,https://www.clarksoneyecare.com/eye-care-services/contact-lens-exam
Club Pilates,leisure:fitness_centre,"1894 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1-636-856-5270,wentzville@clubpilates.com,https://www.clubpilates.com/wentzville/,https://www.clubpilates.com/contact-us
Commerce Bank,amenity:bank,"1994 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,,,,
Crumbl Cookies,shop:pastry,"1768 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+16364455799,,,
Culver's,amenity:fast_food,"1898 Wentzville Parkway, Wentzville, MO, 63385",63385,Wentzville,+1 636-327-7537,,https://www.culvers.com/restaurants/wentzville,https://www.contactculvers.com/
