name,category,event_fit,address,zip,city,phone,email,website,contact_page
Picasso's Coffee,Restaurant / Catering,Both,"101 North Main Street, Saint Charles, 63301",63301,St. Charles,,,,
Pizza Hut,Restaurant / Catering,Both,"3793 New Town Boulevard, Saint Charles, MO, 63301",63301,St. Charles,+1 636-925-2100,,https://locations.pizzahut.com/mo/saint-charles/3793-new-town-blvd,https://www.pizzahut.com/contact-us
Rookie's Bar and Grill,Bar / Pub,Both,"3721 New Town Boulevard, Saint Charles, MO, 63301",63301,St. Charles,,,,
Sleep Inn Saint Charles,Hotel / Hospitality,Gala,"150 Fountain Lakes Boulevard, Saint Charles, MO, 63301",63301,St. Charles,+1 636-947-0330,,https://www.choicehotels.com/,
Taiaynas Pizza,Restaurant / Catering,Both,"340 North Main Street, Saint Charles, 63301",63301,St. Charles,+1 636-493-1303,,,
Talayna's Wagon Wheel Pizza,Restaurant / Catering,Both,"2040 Campus Drive, Saint Charles, MO, 63301",63301,St. Charles,+1-636-288-3363,talaynas2040campus@outlook.com,https://www.talaynasworldclasspizzamo.com/,
Texas Roadhouse,Restaurant / Catering,Both,"1300 Bass Pro Drive, Saint Charles, MO, 63301",63301,St. Charles,+1-636-443-2301,,,
The Elm Taphouse,Restaurant / Catering,Both,"3833 Elm, Saint Charles, MO, 63301",63301,St. Charles,,,https://theelmtaphouse.com/,
The TAP Restaurant + Brewery,Restaurant / Catering,Both,"3803 Elm Street, St. Charles, MO, 63301",63301,St. Charles,,,,
Waffle House,Restaurant / Catering,Both,"1200 South Fifth Street, Saint Charles, 63301",63301,St. Charles,+1 636-916-1662,,https://locations.wafflehouse.com/saintcharles-mo-1138/,https://www.wafflehouse.com/contact/
Walters Jewelry Inc,Jeweler,Gala,"230 North Main Street, Saint Charles, 63301",63301,St. Charles,,,,
al dente da Pino,Restaurant / Catering,Both,"3 Dieselstraße, Dreieich, 63303",63303,St. Charles,+49 6103 310 908,aldente@culturatodaro.com,https://www.aldente-dreieich.de/,https://cookiedatabase.org/tcf/purposes/
Alte Bergmühle,Restaurant / Catering,Both,"25 Geißberg, Dreieich, 63303",63303,St. Charles,,service@alte-bergmuehle.de,https://alte-bergmuehle.de/restaurant,https://alte-bergmuehle.de/restaurant
Anita's Vogtei,Restaurant / Catering,Both,"22 Darmstädter Straße, Dreieich, 63303",63303,St. Charles,+4961037019934,mail@anitas-vogtei.de,https://anitas-vogtei.de/,https://anitas-vogtei.de/de/#contact
Aparthotel Longhouse,Hotel / Hospitality,Gala,"26 Rostädter Straße, Dreieich, 63303",63303,St. Charles,+49 1728854152,longhouse@bema-holding.de,https://longhouse-aparthotel.mydirectstay.com/de/index.html,
Applebee's,Restaurant / Catering,Both,"2921 South Service Road, Saint Charles, MO, 63303",63303,St. Charles,+1 636-946-7705,,https://restaurants.applebees.com/en-us/mo/saint-charles/2921-s.-service-road-81000,https://www.applebees.com/en/contact-us
Aral,Fuel / Convenience,Car Show,"74 In der Quelle, Dreieich, 63303",63303,St. Charles,+49 6074 8035221,,https://tankstelle.aral.de/dreieich-offenthal/in-der-quelle-74/12167400,https://tankstelle.aral.de/dreieich-offenthal/in-der-quelle-74/12167400#section-about
Aral,Fuel / Convenience,Car Show,"43 Darmstädter Straße, Dreieich, 63303",63303,St. Charles,+49 6103 65671,,,
Assistance Home Care,Corporate Office,Both,"2234 Bluestone Drive, Saint Charles, MO, 63303",63303,St. Charles,+1-636-724-4357,info@assistancehc.com,https://www.AssistanceHomeCare.com,https://www.assistancehomecare.com/about-us/assistance-home-care-blog/
Auto Service Dreieich,Auto Repair,Car Show,"2 Elisabethenstraße, Dreieich, 63303",63303,St. Charles,+49 6103 62565,,,
Auto Sturm Kfz Meisterbetrieb,Auto Repair,Car Show,"55 Benzstraße, 63303",63303,St. Charles,+4961038073757,,,
Autohaus Milzetti GmbH,Car Dealership,Car Show,"46 Mainzer Straße, 63303",63303,St. Charles,,info.dreieich@klosautomobile.de,https://www.klosautomobile.de/standort/dreieich/,https://www.klosautomobile.de/standort/dreieich/
Barmenia Versicherung - Christiane Mathes,Insurance Agency,Both,"16 Alberusstraße, Dreieich, 63303",63303,St. Charles,+49 172 9122822,christiane.mathes@barmenia.de,https://agentur.barmenia.de/christiane_mathes,https://agentur.barmenia.de/christiane_mathes
Baymont by Wyndham Saint Charles,Hotel / Hospitality,Gala,"801 Veterans Memorial Parkway, Saint Charles, MO, 63303",63303,St. Charles,+1-636-206-4355,accessibility@wyndham.com,https://www.wyndhamhotels.com/baymont/st-charles-missouri/baymont-st-charles/overview,https://www.wyndhamhotels.com/contact-us
Bismellah Imbiss,Restaurant / Catering,Both,"38, 63303",63303,St. Charles,,,,
Black Bear Diner,Restaurant / Catering,Both,"2865 Veterans Memorial Parkway, Saint Charles, MO, 63303",63303,St. Charles,,,,
Bluorbit Logistics GmbH,Corporate Office,Both,"10 Max-Planck-Straße, Dreieich, 63303",63303,St. Charles,+4961038704430,,https://www.bluorbitlogistics.com/,
Bob Evans,Restaurant / Catering,Both,"1998 Zumbehl Road, Saint Charles, MO, 63303",63303,St. Charles,,,,
Calpam,Fuel / Convenience,Car Show,"48 Langener Straße, Dreieich, 63303",63303,St. Charles,+49 6103 84097,info@tankstelle-schaum.de,http://www.tankstelle-schaum.de,
Candlewood Suites St. Louis - St. Charles,Hotel / Hospitality,Gala,"1800 Zumbehl Road, Saint Charles, MO, 63303",63303,St. Charles,+1-636-949-6800,candlewoodstlouis@gmail.com,https://www.ihg.com/candlewood/hotels/us/en/st-charles/stlom/hoteldetail,https://www.ihg.com/hotels/us/en/customer-care/contact-us
Casa Grande,Restaurant / Catering,Both,"50 Fichtestraße, Dreieich, 63303",63303,St. Charles,+49 6103 5719700,info@casa-grande.de,https://www.casa-grande.de/,https://www.casa-grande.de/about/
China Imbiss Pavillon,Restaurant / Catering,Both,"2-12 Hanaustraße, Dreieich, 63303",63303,St. Charles,,,,
China Restaurant Hong Kong,Restaurant / Catering,Both,"8 Hauptstraße, Dreieich, 63303",63303,St. Charles,+49 6103 2023113,,https://hong-kong-dreieich.business.site,
Christinenhof,Hotel / Hospitality,Gala,"2 Fischäcker, Dreieich, 63303",63303,St. Charles,+49 6103 9805 0,hotel@christinenhof.com,https://christinenhof.com,
Commerce Bank,Bank / Credit Union,Gala,"2700 South Saint Peters Parkway, 63303",63303,St. Charles,,,,
Computer PRO Unltd.,Technology / IT,Both,"1475 Fairgrounds Road, Saint Charles, MO, 63303",63303,St. Charles,+1 636-442-2776,support@cprou.com,https://www.cprou.com,
Da Sarino,Restaurant / Catering,Both,"3 Am Sportplatz, 63303",63303,St. Charles,,,https://susgo.de/gaststaette/,https://susgo.de/gaststaette/
Darmstädter Hof,Restaurant / Catering,Both,"19 Wallstraße, Dreieich, 63303",63303,St. Charles,,,,
DesiLicious,Restaurant / Catering,Both,"28 Hainer Chaussee, Dreieich, 63303",63303,St. Charles,+49 6103 8022440,dreieich@desi-licious.de,https://www.desi-licious.de,
Dewey's Pizza,Restaurant / Catering,Both,"1520 South Fifth Street, Saint Charles, MO, 63303",63303,St. Charles,+1-636-724-1111,,https://deweyspizza.com,https://deweyspizza.com/contact/
DIWOTEL | Frankfurt Airport Dreieich,Hotel / Hospitality,Gala,"5 Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 440013 00,info@diwotel.com,https://www.diwotel.com/frankfurt-airport-dreieich,
El Castillo,Restaurant / Catering,Both,"52 Fahrgasse, Dreieich, 63303",63303,St. Charles,+49 61039886643,susannkurzhals@gmx.de,https://www.elcastillo-dreieich.de/,
Embassy Suites,Hotel / Hospitality,Gala,"Two Convention Center Plaza, Saint Charles, MO, 63303",63303,St. Charles,+1 636-946-5544,,https://www.hilton.com/en/hotels/stlemes-embassy-suites-st-louis-st-charles/,
Endstation,Restaurant / Catering,Both,"2 Buchschlager Allee, Dreieich, 63303",63303,St. Charles,+49 6103 61919,endstation.mayer@googlemail.com,http://www.endstation.eu/,
eni,Fuel / Convenience,Car Show,"12 Bleiswijker Straße, Dreieich, 63303",63303,St. Charles,,,,
Eni,Fuel / Convenience,Car Show,"138 Kurt-Schumacher-Ring, Dreieich, 63303",63303,St. Charles,,,,
"Eva - Restaurant, Pizzeria, Café",Restaurant / Catering,Both,"4 Dreieich Plaza, Dreieich, 63303",63303,St. Charles,+4961032700087,info@eva-restaurant.com,https://eva-ristorante.de/,https://eva-ristorante.de/contact/
Felber's Restaurant im Vereinsheim der SKG Sprendlingen,Restaurant / Catering,Both,"9-13 Seilerstraße, Dreieich, 63303",63303,St. Charles,+49 6103 9883446,,https://www.felbers-restaurant.de/,https://www.felbers-restaurant.de/
First Watch,Restaurant / Catering,Both,"1405 Beale Street, Saint Charles, MO, 63303",63303,St. Charles,,lfohlen@firstwatch.com,https://www.firstwatch.com/,https://www.firstwatch.com/contact
Fischer-Klause,Restaurant / Catering,Both,"5 An der Winkelsmühle, Dreieich, 63303",63303,St. Charles,,,,
Frankfurter Sparkasse 1822,Bank / Credit Union,Gala,"44-46 Hauptstraße, Dreieich, 63303",63303,St. Charles,,,,
Frateli,Restaurant / Catering,Both,"2061 Zumbehl Road, Saint Charles, 63303",63303,St. Charles,,,https://www.fratellisristorante.com/,https://www.fratellisristorante.com/about
Gasthaus Alte Burg,Restaurant / Catering,Both,"50 Fahrgasse, Dreieich, 63303",63303,St. Charles,+49 6103 84913,,https://www.alte-burg.com/,
Hahn Air,Corporate Office,Both,"5 Am Weiher, Dreieich, 63303",63303,St. Charles,,,,
Hayn Parc 2,Corporate Office,Both,"65 An der Trift, Dreieich, 63303",63303,St. Charles,,,,
Herrnbrod & Ständecke,Hotel / Hospitality,Gala,"29 Hauptstraße, Dreieich, 63303",63303,St. Charles,+49 6103 6080,info@herrnbrod-staendecke.de,http://www.herrnbrod-staendecke-dreieich.de,
Hey Amore,Restaurant / Catering,Both,"32 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,+49 6103 5093650,hallo@hey-amore.de,https://hey-amore.de,https://hey-amore.de/oeffnungszeiten/#ab
Hotel Henry,Hotel / Hospitality,Gala,"35 Eisenbahnstraße, Dreieich, 63303",63303,St. Charles,,,,
HSV-Restaurant,Restaurant / Catering,Both,"69 Langener Straße, Dreieich, 63303",63303,St. Charles,+49 6103 7334399,,https://www.hsv-goetzenhain.de/restaurant/,https://www.hsv-goetzenhain.de/restaurant/
Il Cavatappi,Restaurant / Catering,Both,"65 An der Trift, Dreieich, 63303",63303,St. Charles,+49 6103 830439,,http://www.il-cavatappi.de/,
InTown Suites,Hotel / Hospitality,Gala,"1769 Veterans Memorial Parkway, Saint Charles, 63303",63303,St. Charles,,,,
Jiffy Lube,Auto Repair,Car Show,"2139 Zumbehl Road, Saint Charles, MO, 63303",63303,St. Charles,,,,
Karosseriebau Peter Schenner,Auto Repair,Car Show,"2 Voltastraße, Dreieich, 63303",63303,St. Charles,,,,
Kundendienstbüro Simon Blustein,Insurance Agency,Both,"2 Fahrgasse, Dreieich, 63303",63303,St. Charles,,,,
Kylin HotPot,Restaurant / Catering,Both,"28 Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 3865520,,https://kylin-hotpot.aaden.online/,
L´Escala,Hotel / Hospitality,Gala,"57 Hauptstraße, Dreieich, 63303",63303,St. Charles,,,,
La Perla,Restaurant / Catering,Both,"2 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,+49 6103 2025961,info@ristorante-pizzeria-laperla.de,https://www.ristorante-pizzeria-laperla.de/,https://www.ristorante-pizzeria-laperla.de/
La Rughetta,Restaurant / Catering,Both,"38 Eisenbahnstraße, Dreieich, 63303",63303,St. Charles,+49 6103 8023420,info@la-rughetta.de,https://www.la-rughetta.de/,https://www.la-rughetta.de/
Localino Mio,Restaurant / Catering,Both,"4 Buchschlager Allee, Dreieich, 63303",63303,St. Charles,,,,
Mario’s Donuts And Gyros,Restaurant / Catering,Both,"2786 Muegge Road, Saint Charles, 63303",63303,St. Charles,,,,
Mitchell D. Johnson Attorney at Law,Law Firm,Gala,"1523 South Old Highway 94, St Charles, MO, 63303",63303,St. Charles,+1-636-757-3400,,https://mitchelldjohnsonattorneyatlaw.com,
Naturfreundehaus Dreieichenhain,Restaurant / Catering,Both,"14 Eschenweg, Dreieich, 63303",63303,St. Charles,,info@haynerwirtin.de,https://www.haynerwirtin.de/,https://www.haynerwirtin.de/
Nova,Restaurant / Catering,Both,"34b Hauptstraße, Dreieich, 63303",63303,St. Charles,+49 6103 8314460,hallo@nova-dreieich.de,https://www.nova-dreieich.de,https://www.nova-dreieich.de
NTB - National Tire and Battery,Tire Shop,Car Show,"2899 Veterans Memorial Parkway, Saint Charles, 63303",63303,St. Charles,,,,
Paşam,Restaurant / Catering,Both,"10 Otto-Hahn-Straße, Dreieich, 63303",63303,St. Charles,+496103322151,,,
Peking Garden,Restaurant / Catering,Both,"4 Herrenwiesenweg, Dreieich, 63303",63303,St. Charles,+49 6074 66290,,,
PICKLEMAN'S,Restaurant / Catering,Both,"2041 Zumbehl Road, 63303",63303,St. Charles,,,https://www.picklemans.com/,https://www.picklemans.com/contact/
Pizza da Maria,Restaurant / Catering,Both,"31 - 33 Otto-Hahn-Straße, Dreieich, 63303",63303,St. Charles,+4961038314662,,,
Pizza Hut,Restaurant / Catering,Both,"15 Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,+49 69 67869820,beispiel@email.com,https://pizzahut.de/,https://pizzahut.de/
Pizzeria Da Luigi,Restaurant / Catering,Both,"4-6 Damaschkestraße, Dreieich, 63303",63303,St. Charles,+49 6103 3103890,info@daluigi-pizzeria.de,https://daluigi-dreieich.de/,
Pizzeria La Palma,Restaurant / Catering,Both,"27 Solmische-Weiher-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 830969,kontakt@pizza-palma.de,https://www.pizza-palma.de/,https://www.pizza-palma.de/
Pizzeria Triangolo,Restaurant / Catering,Both,"9 Offenbacher Straße, Dreieich, 63303",63303,St. Charles,+49 6103 64 985,,https://www.pizzeria-triangolo.de,https://www.pizzeria-triangolo.de
Prasino,Restaurant / Catering,Both,"1520 South Fifth Street, Saint Charles, 63303",63303,St. Charles,,,,
ratiocheck GmbH,Corporate Office,Both,"54 Am Trauben, Dreieich, 63303",63303,St. Charles,,,https://ratiocheck.consulting/,
Rent-A-Center,Furniture & Home,Gala,"1051 Regency Parkway, Saint Charles, MO, 63303",63303,St. Charles,,,,
Restaurant Birkenwald,Restaurant / Catering,Both,"2 Im Haag, Dreieich, 63303",63303,St. Charles,+49 6103 85718,,https://gaststaette-birkenwald.de,
Ristorante Pizzeria da Paolo,Restaurant / Catering,Both,"Außerhalb, Dreieich, 63303",63303,St. Charles,+49 6103 8021111,,https://www.tvbuchschlag.de/vereinslokal/,https://www.tvbuchschlag.de/vereinslokal/
Robert's Automotive Service Center,Auto Repair,Car Show,"1420 Jungs Station Road, Saint Peters, MO, 63303",63303,St. Charles,+1-636-939-0707,,https://locations.autovalue.com/mo/st.-charles/1119364/,https://www.autovalue.com/about-us.php#about
Rosenstengel Immobilien,Real Estate,Gala,"8 Hainer Weg, Dreieich, 63303",63303,St. Charles,+49 6103 83309-80,,https://www.rosenstengel-immobilien.de,https://www.rosenstengel-immobilien.de
Sauce on the Side,Restaurant / Catering,Both,"1405 Beale Street, Saint Charles, MO, 63303",63303,St. Charles,,,https://sauceontheside.com/,https://sauceontheside.com/
Saullo’s Restaurant,Restaurant / Catering,Both,"2778 Muegge Road, Saint Charles, 63303",63303,St. Charles,,,,
SFI Stotz Fredenhagen Industries GmbH,Corporate Office,Both,"Dreieich, 63303",63303,St. Charles,+49 6103 80 53 0,,http://www.stotz-fs.com/,
Shell,Fuel / Convenience,Car Show,"69 Offenbacher Straße, Dreieich, 63303",63303,St. Charles,,,,
Show-Me's Sports Bar & Grill,Restaurant / Catering,Both,"2795 Veterans Memorial Parkway, Saint Charles, MO, 63303",63303,St. Charles,,,,
Soups & Snacks,Restaurant / Catering,Both,"32 Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,,,http://www.soups-snacks.de,http://www.soups-snacks.de
South 94 Bistro,Bar / Pub,Both,"19 Jungs Station, 63303",63303,St. Charles,,,http://south94bistro.com/,
Sparkasse Langen-Seligenstadt,Bank / Credit Union,Gala,"32a Hauptstraße, Dreieich, 63303",63303,St. Charles,,,,
Sprendlinger Bahnhof,Restaurant / Catering,Both,"19 Theodor-Heuss-Straße, Dreieich, 63303",63303,St. Charles,+4961032804033,,,
Stef's Pizza,Restaurant / Catering,Both,"1938 Zumbehl Road, Saint Charles, MO, 63303",63303,St. Charles,,,,
Taxi Tayyar,Corporate Office,Both,"5 Lindenstraße, Dreieich, 63303",63303,St. Charles,+49 6103 34122,info@dreieichtaxi.de,https://dreieichtaxi.de/,
TGI Fridays,Restaurant / Catering,Both,"2000 South First Capitol Drive, Saint Charles, 63303",63303,St. Charles,,datastudio2@meetsoci.com,https://locations.tgifridays.com/mo/saint-charles/2000-s-1st-capitol-dr.html,https://tgifridays.com/contactUS/
Tru by Hilton St. Charles St. Louis,Hotel / Hospitality,Gala,"333 Camelback Road, Saint Charles, MO, 63303",63303,St. Charles,+1 636-669-2500,,,
Turm Hotel Rhein-Main,Hotel / Hospitality,Gala,"6 Kabelstraße, Dreieich, 63303",63303,St. Charles,+49 6103 94860,info@turmhotel-rheinmain.de,https://www.turmhotel-rheinmain.de,
Turnverein 1880 Dreieichenhain,Restaurant / Catering,Both,"8 Koberstädter Straße, Dreieich, 63303",63303,St. Charles,+49 6103 84771,,http://turnverein-dreieichenhain.de/index.php/tv-drfeieichenhain-restaurant,http://turnverein-dreieichenhain.de/index.php/tv-drfeieichenhain-restaurant
UMB Bank,Bank / Credit Union,Gala,"1201 Regency Parkway, Saint Charles, MO, 63303",63303,St. Charles,,,,
Verizon Media Germany,Corporate Office,Both,"Dreieich, 63303",63303,St. Charles,+49 6103 57150,,https://www.verizonmedia.com/,https://www.verizonmedia.com/contact
Volksbank Dreieich,Bank / Credit Union,Gala,"9 Buchschlager Allee, Dreieich, 63303",63303,St. Charles,,,,
Volksbank Dreieich Filiale Sprendlingen,Bank / Credit Union,Gala,"2 Offenbacher Straße, Dreieich, 63303",63303,St. Charles,,,,
Wagner,Jeweler,Gala,"72 Hauptstraße, Dreieich, 63303",63303,St. Charles,+49 6103 9883208,goldschmiede-wagner@gmx.com,https://wagner-juwelier-goldschmied.de,https://wagner-juwelier-goldschmied.de
Willi Fladung GmbH Honda,Car Dealership,Car Show,"109 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,,,,
Wirtshaus Leopolt,Restaurant / Catering,Both,"20 Hauptstraße, Dreieich, 63303",63303,St. Charles,+49 6103 733 44 43,,,
wohnraum – Markenmöbel & Einzelstücke,Furniture & Home,Gala,"Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 2008092,,https://www.w-raum.de/portfolio-view/dreieich/,
WoodSpring Suites St. Louis St. Charles,Hotel / Hospitality,Gala,"2100 Old Hwy 94 South, Saint Charles, MO, 63303",63303,St. Charles,,,,
Woody's BBQ,Restaurant / Catering,Both,"1821 Zumbehl Road, 63303",63303,St. Charles,,,,
Würth Niederlassung Dreieich,Corporate Office,Both,"Dreieich, 63303",63303,St. Charles,+49 6103 706458 0,info@wuerth.com,https://www.wuerth.de,https://www.wuerth.de
XXXL Mann Mobilia,Furniture & Home,Gala,"5 Voltastraße, Dreieich, 63303",63303,St. Charles,,,https://www.xxxlutz.de/,
Zum Haag,Restaurant / Catering,Both,"1 Im Haag, Dreieich, 63303",63303,St. Charles,,,,
Advance Auto Parts,Auto Parts,Car Show,"1371 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-379-1505,,https://stores.advanceautoparts.com/mo/o-fallon/1371-highway-k,https://shop.advanceautoparts.com/o/contact-us
Alliance Credit Union,Bank / Credit Union,Gala,"1051 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-343-7005,,https://www.creditunionsonline.com/credit-union-48-25535.html,
Applebee's,Restaurant / Catering,Both,"1377 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-272-2700,,https://restaurants.applebees.com/en-us/mo/ofallon/1377-highway-k-81014,https://www.applebees.com/en/contact-us
